T		P		C		CH4		CO		CO2		H		H2		H2O		He		N		N2		NH3		O		O2		O3		

1.000000e+08

2.600000e+03	1.000000e+05	1.245621e-11	1.400952e-09	4.793256e-04	4.239028e-08	3.454021e-02	8.054403e-01	4.072705e-04	1.586681e-01	5.781832e-09	6.597986e-05	5.736809e-08	1.124099e-07	2.327472e-11	4.367002e-23	
2.500000e+03	1.000000e+05	4.266930e-12	2.187041e-09	4.821895e-04	4.451995e-08	2.279418e-02	8.162297e-01	4.117741e-04	1.596168e-01	2.381094e-09	6.637476e-05	6.465090e-08	4.381409e-08	9.115889e-12	8.174562e-24	
2.400000e+03	1.000000e+05	1.332867e-12	3.500736e-09	4.842085e-04	4.695452e-08	1.450212e-02	8.238463e-01	4.149771e-04	1.602868e-01	9.101335e-10	6.665099e-05	7.299684e-08	1.581351e-08	3.310826e-12	1.336373e-24	
2.300000e+03	1.000000e+05	3.754395e-13	5.786885e-09	4.855823e-04	4.978348e-08	8.859724e-03	8.290290e-01	4.172258e-04	1.607426e-01	3.198746e-10	6.683673e-05	8.281625e-08	5.231415e-09	1.103725e-12	1.873590e-25	
2.200000e+03	1.000000e+05	9.409987e-14	9.954882e-09	4.864732e-04	5.311366e-08	5.172148e-03	8.324163e-01	4.187697e-04	1.610406e-01	1.022243e-10	6.695541e-05	9.467218e-08	1.567193e-09	3.336329e-13	2.204327e-26	
2.100000e+03	1.000000e+05	2.065620e-14	1.797246e-08	4.870213e-04	5.707449e-08	2.868084e-03	8.345329e-01	4.197274e-04	1.612269e-01	2.931087e-11	6.702581e-05	1.093514e-07	4.190029e-10	9.010230e-14	2.120029e-27	
2.000000e+03	1.000000e+05	3.930367e-15	3.468138e-08	4.873409e-04	6.129178e-08	1.499731e-03	8.357956e-01	4.164494e-04	1.613381e-01	7.420272e-12	6.706343e-05	1.279840e-07	9.738605e-11	2.098509e-14	1.573043e-28	
1.900000e+03	1.000000e+05	6.235159e-16	7.119174e-08	4.874780e-04	6.687537e-08	7.329002e-04	8.365042e-01	4.153690e-04	1.614008e-01	1.626461e-12	6.707713e-05	1.522332e-07	1.956706e-11	4.255489e-15	9.081486e-30	
1.800000e+03	1.000000e+05	8.132625e-17	1.597648e-07	4.875845e-04	7.318008e-08	3.310483e-04	8.368674e-01	4.103531e-04	1.614483e-01	3.013842e-13	6.707400e-05	1.846392e-07	3.264601e-12	7.111117e-16	3.729092e-31	
1.700000e+03	1.000000e+05	8.416392e-18	3.980388e-07	4.873246e-04	8.032344e-08	1.363413e-04	8.371263e-01	4.011270e-04	1.614568e-01	4.583245e-14	6.704534e-05	2.292453e-07	4.378510e-13	9.469612e-17	1.026627e-32	
1.600000e+03	1.000000e+05	9.422618e-19	1.599013e-06	4.861623e-04	6.201694e-08	5.032687e-05	8.373905e-01	2.716881e-04	1.614793e-01	5.514341e-15	6.703726e-05	2.928152e-07	3.179402e-14	4.740444e-18	6.071555e-35	
